label,text,source
1,"Speaker 1: like I'm sure you're aware of the story of Jamal Khashoggi the journalist who was assassinated by someone some group of people and that they he entered into the Turkish Embassy and And they they whacked him and chopped him up and carried him out in boxes and it's a an international\nSpeaker 2: It's well, it's a huge incident, right yes, this\nSpeaker 1: Supposedly was ordered by who was it supposed to the Lord by the head of Saudi Arabia? Yeah MBS Mohammed bin Salman\nSpeaker 2: I mean, that's the idea is that their head of state Wanted him killed because he was a threat because he was a reporter because he was writing some things. Yeah\nSpeaker 1: And that they this is how they did it Yeah, I mean and there's that's a great question because what you're saying is like, okay\n",output_1Joe_Rogan__The_Morality_of_CIA_Assassins_wAnnie_Jacobsen.txt
1,"Speaker 1: a life worth having lived.\nSpeaker 2: And like I said, I would encourage people to use the mental tools of physics and apply them broadly in life.\nSpeaker 1: They are the best tools. When you think about education and self-education, what do you recommend? So there's the university, there's self-study, there is hands-on sort of finding a company or a place or a set of people that do the thing you're passionate about and joining them as early as possible. There's taking a road trip across Europe for a few years and writing some poetry. Which trajectory do you suggest? In terms of learning about how you can become useful, as you mentioned, how you can have the most positive impact. I would encourage people to read a lot of books.\n",output_1Elon_Musk_Advice_for_Young_People__Lex_Fridman_Podcast_Clips.txt
1,"Speaker 1: It's like as broad as it gets.\nSpeaker 2: Encyclopedias were digestible, I think, you know, whatever, 40 years ago. So, you know, maybe read through the condensed version of the Encyclopedia Britannica, I'd recommend that. You can always like skip subjects so you read a few paragraphs and you know you're not interested, just jump to the next one. So read the encyclopedia or skim through it. And, but I, you know, put a lot of stock and certainly have a lot of respect for someone who puts in an honest day's work to do useful things. And just generally to have like not a zero-sum mindset or like have more of a grow the pie mindset. Like the, if you sort of say like, when we see people like perhaps,\n",output_1Elon_Musk_Advice_for_Young_People__Lex_Fridman_Podcast_Clips.txt
1,"Speaker 2: ...is still on fire. Okay, then. No! There are still...\nSpeaker 1: Still flames of fire and\nSpeaker 2: Okay. I'll just give you a call, ma'am, and enjoy the rest of your day.\nSpeaker 1: You\nSpeaker 2: You already gave me a call, though. Do you have short-term memory loss? My mom has short-term memory loss. Hmm. Okay. I thought your daughter was on fire.\nSpeaker 1: And why is it that you're still talking you keep asking questions and\nSpeaker 2: I don't... ...enjoy the rest of your day. Wait!\nSpeaker 1: She bit turn off the fire we're good now Oh well there you go Thanks for calling reservation. How may I help hi\nSpeaker 2: Hi, there. My name is Diana, and I'm looking for...\nSpeaker 1: Looking forward to flying\nSpeaker 2: ...to Bermuda...\nSpeaker 1: One passenger, right? Um, it's\nSpeaker 2: ...for, uh, six passengers. Sorry. Are those... ...kids except me.\n",output_1545.txt
0,"Speaker 2: yes yes do do whatever you like you can do it no problem. How come it didn't work like I hope you have only paid to us, ok alright now I hope you know how much rest of the money\nSpeaker 1: $5,000.\nSpeaker 2: you want to give it back to me\nSpeaker 1: $5,000.\nSpeaker 2: ok alright now if I give you an account number will you be able to go to the bank and make a wire transfer\nSpeaker 1: I mean, I can give it a shot.\nSpeaker 2: oh no no\nSpeaker 1: If not, I'd be willing to buy this $5,000 thick camping tarp with grime in it.\nSpeaker 2: oh no no sir\nSpeaker 1: I could send it your way. But if you'd rather me do the wire, I can give that a shot.\nSpeaker 2: I can give you an account number and you have to transfer your money there \nSpeaker 1: No.\nSpeaker 2: and the stores will not allow you to buy that much of gift cards\nSpeaker 1: If you want, I can do two $2,500 tarps.\n",output_1828.txt
1,"Speaker 1: What's wrong? I'm kind of in the middle of something.\nSpeaker 2: Did it did you purchase anything right now\nSpeaker 1: 112 pounds of thrust for $3,600. Now, that's a lot.\nSpeaker 2: Okay, Ronald leave your mouse Ronald leave your\nSpeaker 1: Oh, sorry. Hold on. Clicking all over the place. Okay. Hey, listen, thank you for sending me the money. It was nice to meet you. You have a good rest of your day.\nSpeaker 2: You're there no you need to it you need you need you need\nSpeaker 1: And again, you call me. You want to go fishing? You call me.\nSpeaker 2: Ronald Ronald\nSpeaker 1: 4K HD camera diving, shooting, search and rescue.\n",output_2323.txt
0,"Speaker 1: I can see if, sometimes if you close it and open it up.\nSpeaker 2: why did you close your computer sir did I ask you to do so\nSpeaker 1: My name's not Terry.\nSpeaker 2: now he's editing the html to make an Amazon charge look like a Microsoft charge do you see what it says Microsoft confirmation minus $350\nSpeaker 1: Yes, please.\nSpeaker 2: do you see that you want this money back right yes\nSpeaker 1: Yes, please.\nSpeaker 2: so do one thing ok first ok then do one thing just close your Amazon account close your Amazon account so that I'll give you the refund right\nSpeaker 1: By the way. Complete T-style dock package. Normal.\nSpeaker 2: so what you will do with this\nSpeaker 1: I'm starting.\nSpeaker 2: $6000\nSpeaker 1: I'm going to go fishing.\nSpeaker 2: so\nSpeaker 1: What else do you do as a doc?\nSpeaker 2: this is the\nSpeaker 1: Okay.\n",output_1828.txt
1,"Speaker 1: Great. Let me ask this final question. Do you have any questions for us? \nSpeaker 2: Well, I mentioned a couple times about being interested in helping grow a market for REI. I'm just curious, as a new employee or someone starting out on the lower level, how open is upper management to hearing the ideas of an employee?\nSpeaker 1: We do try to have monthly meetings where we meet with a variety of employees at random. These aren't things that are necessarily scheduled regularly. They're very semi-annual. They're very informal. We do like to hear our employees' opinions about our products especially and about marketing. One thing that we don't necessarily do is the lower level positions that are dealing maybe with collections or the intake and distribution of customer service calls. We don't necessarily talk to that group of employees very often, but I'd be very interested to hear your opinions on that. Should you be hired for the position? Maybe ways that we could do better as well by reaching a larger group of our employees to benefit our company.\n",output_1Job_Interview___Good_Example_copy.txt
0,"Speaker 2: actually second one is right\nSpeaker 1: I don't know. Let me check.\nSpeaker 2: listen to me you don't have to add\nSpeaker 1: Let me see if I...\nSpeaker 2: listen to me\nSpeaker 1: Let me make sure there's money on it before you guys waste too much of your time. I definitely think this last one is an A, not a B, though.\nSpeaker 2: now now don't give a click on\nSpeaker 1: No.\nSpeaker 2: give a click on cancel give a click on cancel sir\nSpeaker 1: What was that?\nSpeaker 2: what were you saying\nSpeaker 1: What?\nSpeaker 2: what you bastard there's 500 dollars on the second one\nSpeaker 1: You want as well? No.\nSpeaker 2: I got the third card\nSpeaker 1: Let me make sure the third card works as well. Yeah, I'm tracking with you.\nSpeaker 2: are you listening are you listening to me sir\nSpeaker 1: Okay.\nSpeaker 2: if you can open your google account 1000 dollars is back to you so you have not paid a single money to us\nSpeaker 1: This last card, though. Let me see if this one... Oh, yeah.\n",output_1828.txt
1,"Speaker 2: you\nSpeaker 1: So the way you're manufactured is there's a code that describes you, the genetic code. It goes to a micromachine, the ribosome, which is this molecular factory that builds the molecules that are you. The key thing to know about that is there are about 20 amino acids that get assembled. And in that machinery,\nSpeaker 2: you\nSpeaker 1: it does everything Shannon and von Neumann taught us. You detect and correct errors. So if you mix chemicals, the error rate is about a part in 100. When you elongate a protein in the ribosome, it's about a part in 10 to the four. When you replicate DNA, there's an extra level of error correction. It's a part in 10 to the eight. And so in the molecules that make you, you can detect and correct errors, and you don't need a ruler to make you. The geometry comes from your parts.\n",output_1Claude_Shannon_at_MIT_The_best_masters_thesis_in_history__Ne.txt
1,"Speaker 2: He's just lying about it.\nSpeaker 1: That is one of the things. Yes, you got that. You got that absolutely right.\nSpeaker 2: Stop. The reason that I'm having so many problems with the computer is because some of the drivers are stopped. I'm a fast learner.\nSpeaker 1: So the drivers. Now, over here, if you just check the system security over a period of time, all right,\nSpeaker 2: Drivers might be stopped, but this brain isn't stopped, buddy.\nSpeaker 1: they keep on multiplying. When they reach to a point where the computer is not able to take any further problems,\nSpeaker 2: ...turned off... ...with the...\nSpeaker 1: that is the time when your computer gives you this message, this alert. All right.\n",output_20250226_170558.txt
1,"Speaker 1: Okay.\nSpeaker 2: Pie is not fixed. So you really wanna make sure you're not operating without realizing it from a zero-sum mindset where the only way to get ahead is to take things from others, then that's gonna result in you trying to take things from others, which is not good. It's much better to work on adding to the economic pie. So creating, like I said, creating more than you consume, doing more than you, yeah. So that's a big deal. I think there's a fair number of people in finance that do have a bit of a zero-sum mindset.\nSpeaker 1: I mean, it's all walks of life. I've seen that. One of the reasons Rogan inspires me is he celebrates others a lot. This is not creating a constant competition. Like there's a scarcity of resources. What happens when you celebrate others and you promote others, the ideas of others, it actually grows that pie. I mean, like the resources become less scarce and that applies in a lot of kinds of domains. It applies in academia where a lot of people are very, see some funding for academic research is zero-sum. It is not. If you celebrate each other, if you get everybody to be excited about AI, about physics, about mathematics, I think there'd be more and more funding and I think everybody wins. Yeah, that applies, I think, broadly.\n",output_1Elon_Musk_Advice_for_Young_People__Lex_Fridman_Podcast_Clips.txt
1,"Speaker 2: you\nSpeaker 1: When the computer they're watching this gets the packet of information, it can detect and correct an error. And what Shannon showed is if the noise in the cable to the people watching this is above a threshold, they're doomed. But if the noise is below a threshold for a linear increase in the energy representing our conversation, the error rate goes down exponentially.\nSpeaker 2: you\nSpeaker 1: Exponentials are fast. There's very few of them in engineering. And the exponential reduction of error below a threshold if you restore state is called a threshold theorem. That's what led to digital. That means unreliable things can work reliably. So Shannon did that for communication. And then von Neumann was inspired by that and applied it to computation. And he showed how an unreliable computer can operate reliably by using the same threshold property\nSpeaker 2: you\nSpeaker 1: of restoring state. It was then forgotten many years. We had to rediscover it in effect in the quantum computing era when things are very unreliable again. But now to go back to how does this relate to the biggest things I've made? So in fabrication, MIT invented computer-controlled manufacturing in 1952. Jet aircraft were just emerging. There was a limit to turning cranks on a milling machine\n",output_1Claude_Shannon_at_MIT_The_best_masters_thesis_in_history__Ne.txt
0,"Speaker 2: I need to take a look at your credit report.\nSpeaker 1: Look at my credit report. That's private.\nSpeaker 2: How will money relieve you?\nSpeaker 1: I was just expecting to feel relief, but that scared me. But I would rather the money relieve me.\nSpeaker 2: What do you mean?\nSpeaker 1: Sorry, bad joke. Okay. Another joke, sorry.\nSpeaker 2: Look at you. You're on a roll.\nSpeaker 1: What's your name again?\nSpeaker 2: My name is Dan, like Daniel. Dan? Daniel?\nSpeaker 1: Said McMichael. Thank you.\n",output_1554.txt
1,"Speaker 2: Hey, thanks for calling us back. This is Lian. We're buying properties in the area. We're just reaching out to see if you have one.\nSpeaker 1: Wait, how did y'all know that I was thinking about selling my house? That's incredible.\nSpeaker 2: Oh, we really don't have any idea, ma'am. We're just checking in. May I know your name, by the way?\nSpeaker 1: Um, hello, my name is Debra and I'm not planning on keeping the house or demolishing it.\nSpeaker 2: Can you please provide me the address of the property that you're selling? No, my manager wanted to keep it.\nSpeaker 1: Okay, do I know your manager, what are they like?\nSpeaker 2: What's the address of the property that you're selling?\nSpeaker 1: Okay, then I'm inside the house. Oh, thank goodness.\nSpeaker 2: It's on the left line, ma'am.\nSpeaker 1: Okay, so it's 4325 Deblanahurst Circle.\n",output_1554.txt
0,"Speaker 2: securely again. I think there might be a problem. I don't want to buy a balance board, weight lifting, yoga board, fitness, Pilates, yada\nSpeaker 1: You don't understand what I'm trying to say. I said I'm doing that.\nSpeaker 2: yada, workout, four in three, never worn, cloud saving, Bluetooth enabled, bind on, pick up, plus three resistance to undead exercise equipment.\nSpeaker 1: No, it's our bank.\nSpeaker 2: You know? It literally says it's an online. He's showing it to me. Yes. Scammers will temporarily edit the HTML of your bank just to trick you. Yes, this looks like my bank. I don't want to fill out another.\nSpeaker 1: From here, I will transfer your $600 to your bank. I will give you a cancellation form that you need to fill out. Okay. On your screen. This form is from Bank of America. They will verify you and deposit the money in your account.\n",output_1550.txt
1,"Speaker 1: Well, if you wonder why the military budget so big that's what it is folks gotta feed those folks a lot of work\nSpeaker 2: I mean what happened and you as a competitor would be fascinated by the kind of training they do and what they do I mean so many of these infiltration techniques are mind-boggling, you know, they've got halo jumping which you know about right where they High altitude low opening so they jump out they you know free fall down terminal velocity Pull the ripcord really low So they're not detected by radar and then they meet up with a team on the ground and go do what they do then they also have hey-ho, which is high altitude high opening and that way you can fly over airspace where we're allowed and Float into let's say a country like Iran and Land gather your team and do what you have to do But like so much of what I report I get information like that And then I ask a million questions like you've asking me and it's like can't talk about that. That's classified. Hmm You don't you you're a journalist. So you're trying not to judge. Mm-hmm, but\n",output_1Joe_Rogan__The_Morality_of_CIA_Assassins_wAnnie_Jacobsen.txt
